source_path,relation,target_path,target_exists,evidence,confidence,line
docs/experiments/joint-optimization/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_snapshot_inventory.csv,mentions_path,results/tum_transfer/e5_corrected_s1_recheck/C001/runs/gs_e5_C001_corrected_s1_preprune_dense_r1/effective_config.json,no,results/tum_transfer/e5_corrected_s1_recheck/C001/runs/gs_e5_C001_corrected_s1_preprune_dense_r1/effective_config.json,text,6
docs/experiments/joint-optimization/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_snapshot_inventory.csv,mentions_path,results/tum_transfer/e5_corrected_s1_recheck/C001/runs/gs_e5_C001_corrected_s1_preprune_sparse_r1,no,results/tum_transfer/e5_corrected_s1_recheck/C001/runs/gs_e5_C001_corrected_s1_preprune_sparse_r1,text,5
docs/experiments/joint-optimization/e5_c001_corrected_s1_recheck/tables/e5_c001_corrected_s1_recheck_snapshot_inventory.csv,mentions_path,results/tum_transfer/e5_corrected_s1_recheck/C001/runs/gs_e5_C001_corrected_s1_preprune_sparse_r1/effective_config.json,no,results/tum_transfer/e5_corrected_s1_recheck/C001/runs/gs_e5_C001_corrected_s1_preprune_sparse_r1/effective_config.json,text,5
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,yes,reports/W_E5_C001_S1원인감사.md,text,9
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,yes,reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,text,10
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,yes,reports/W_E5_C001_S1원인감사.md,explicit,9
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,yes,reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,explicit,10
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_8way_joined.csv,yes,tables/e5_c001_s1_audit_8way_joined.csv,explicit,11
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_a3_building_delta.csv,yes,tables/e5_c001_s1_audit_a3_building_delta.csv,explicit,12
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_a3_texture_correlation.csv,yes,tables/e5_c001_s1_audit_a3_texture_correlation.csv,explicit,13
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_building_routing.csv,yes,tables/e5_c001_s1_audit_building_routing.csv,explicit,14
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_densification.csv,yes,tables/e5_c001_s1_audit_densification.csv,explicit,15
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_issues.csv,yes,tables/e5_c001_s1_audit_issues.csv,explicit,16
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_loss.csv,yes,tables/e5_c001_s1_audit_loss.csv,explicit,17
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_threshold_sensitivity.csv,yes,tables/e5_c001_s1_audit_threshold_sensitivity.csv,explicit,18
docs/experiments/joint-optimization/e5_c001_s1_audit/README.md,references,docs/research/repository/migrations/E5_C001_PATHS.csv,yes,../../../research/repository/migrations/E5_C001_PATHS.csv,explicit,22
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_3b_s1/reports/W_E5_C001_③b_S1_검수·라우팅_20260708.md,yes,docs/W_E5_C001_③b_S1_검수·라우팅_20260708.md,text+historical_source_path+path_migration,8
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_3b_s1/reports/W_E5_C001_③b_S1_표면복원.md,yes,docs/W_E5_C001_③b_S1_표면복원.md,text+historical_source_path+path_migration,9
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_3b_s1/reports/W_③b_레시피설계_레퍼런스기반_20260707.md,yes,docs/W_③b_레시피설계_레퍼런스기반_20260707.md,text+historical_source_path+path_migration,7
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_8way_joined.csv,yes,docs/e5_c001_s1_audit_8way_joined.csv,text+historical_source_path+path_migration,55
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_a3_building_delta.csv,yes,docs/e5_c001_s1_audit_a3_building_delta.csv,text+historical_source_path+path_migration,42
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_a3_texture_correlation.csv,yes,docs/e5_c001_s1_audit_a3_texture_correlation.csv,text+historical_source_path+path_migration,42
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_building_routing.csv,yes,docs/e5_c001_s1_audit_building_routing.csv,text+historical_source_path+path_migration,56
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_densification.csv,yes,docs/e5_c001_s1_audit_densification.csv,text+historical_source_path+path_migration,31
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_loss.csv,yes,docs/e5_c001_s1_audit_loss.csv,text+historical_source_path+path_migration,19
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_threshold_sensitivity.csv,yes,docs/e5_c001_s1_audit_threshold_sensitivity.csv,text+historical_source_path+path_migration,57
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs,yes,docs/figs/,text,10
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit,yes,docs/figs/e5_c001_s1_audit,text,10
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/a1_loss_contribution.png,yes,docs/figs/e5_c001_s1_audit/a1_loss_contribution.png,text,19
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/a2_gaussian_count_prune.png,yes,docs/figs/e5_c001_s1_audit/a2_gaussian_count_prune.png,text,31
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/a3_delta_rms_texture_scatter.png,yes,docs/figs/e5_c001_s1_audit/a3_delta_rms_texture_scatter.png,text,42
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/b1_8way_rms_matrix.png,yes,docs/figs/e5_c001_s1_audit/b1_8way_rms_matrix.png,text,55
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/b2_routing_crosstab.png,yes,docs/figs/e5_c001_s1_audit/b2_routing_crosstab.png,text,56
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/panel_defect_60098.png,yes,docs/figs/e5_c001_s1_audit/panel_defect_60098.png,text,89
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/panel_normal_4907184.png,yes,docs/figs/e5_c001_s1_audit/panel_normal_4907184.png,text,91
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,docs/figs/e5_c001_s1_audit/panel_textureless_observed_8568391.png,yes,docs/figs/e5_c001_s1_audit/panel_textureless_observed_8568391.png,text,90
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,phases/p2-gsjso/runs/e5_c001/20260708_e5_c001_s1_cause_audit/snapshots,yes,phases/p2-gsjso/runs/e5_c001/20260708_e5_c001_s1_cause_audit/snapshots,text,106
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,phases/p2-gsjso/runs/e5_c001/20260708_e5_c001_s1_cause_audit/versions.txt,yes,phases/p2-gsjso/runs/e5_c001/20260708_e5_c001_s1_cause_audit/versions.txt,text,105
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_acmp_r1,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_acmp_r1,text,101
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_dense_r1,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_dense_r1,text,100
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_sparse_r1,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_sparse_r1,text,99
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,mentions_path,src/stage2/train.py,yes,src/stage2/train.py,text,16
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/e5_c001_s1_audit_*.csv,no,docs/e5_c001_s1_audit_*.csv,text,5
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사.md,yes,docs/W_E5_C001_S1원인감사.md,text+historical_source_path+path_migration,5
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_a3_texture_correlation.csv,yes,docs/e5_c001_s1_audit_a3_texture_correlation.csv,text+historical_source_path+path_migration,131
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_building_routing.csv,yes,docs/e5_c001_s1_audit_building_routing.csv,text+historical_source_path+path_migration,132
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_densification.csv,yes,docs/e5_c001_s1_audit_densification.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_issues.csv,yes,docs/e5_c001_s1_audit_issues.csv,text+historical_source_path+path_migration,134
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_loss.csv,yes,docs/e5_c001_s1_audit_loss.csv,text+historical_source_path+path_migration,129
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/figs/e5_c001_s1_audit,yes,docs/figs/e5_c001_s1_audit/,text,5
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,docs/research/decisions/W_연구서사·가드레일_P0→S1_20260708.md,yes,docs/research/decisions/W_연구서사·가드레일_P0→S1_20260708.md,text,4
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,phases/p2-gsjso/runs/e5_c001/20260708_e5_c001_s1_cause_audit/versions.txt,yes,phases/p2-gsjso/runs/e5_c001/20260708_e5_c001_s1_cause_audit/versions.txt,text,5
docs/experiments/joint-optimization/e5_c001_s1_audit/reports/W_E5_C001_S1원인감사_검수·라우팅_20260708.md,mentions_path,src/stage2,yes,src/stage2,text,41
docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_issues.csv,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_acmp_r1,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_acmp_r1,text,4
docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_issues.csv,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_dense_r1,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_dense_r1,text,3
docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_issues.csv,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_sparse_r1,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_sparse_r1,text,2
docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_loss.csv,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_acmp_r1/tb/events.out.tfevents.1783503255.3f3e54d58ecb.1.0,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_acmp_r1/tb/events.out.tfevents.1783503255.3f3e54d58ecb.1.0,text,4
docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_loss.csv,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_dense_r1/tb/events.out.tfevents.1783498240.3974dea9197a.1.0,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_dense_r1/tb/events.out.tfevents.1783498240.3974dea9197a.1.0,text,3
docs/experiments/joint-optimization/e5_c001_s1_audit/tables/e5_c001_s1_audit_loss.csv,mentions_path,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_sparse_r1/tb/events.out.tfevents.1783498657.a1ad721a1686.1.0,no,results/tum_transfer/e5_3b_s1/C001/runs/gs_e5_C001_s1_sparse_r1/tb/events.out.tfevents.1783498657.a1ad721a1686.1.0,text,2
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,yes,reports/W_E5_C001_S1완성판_검수·회부_20260710.md,text,10
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,yes,reports/W_E5_C001_S1완성판_요인.md,text,11
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,mentions_path,reports/W_E5_C001_S1_full_factor_readout_tmp.md,no,reports/W_E5_C001_S1_full_factor_readout_tmp.md,text,9
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/evidence/archive/e5_c001_s1_full/temporary/reports/W_E5_C001_S1_full_factor_readout_tmp.md,yes,../../../evidence/archive/e5_c001_s1_full/temporary/reports/W_E5_C001_S1_full_factor_readout_tmp.md,explicit,9
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,yes,reports/W_E5_C001_S1완성판_검수·회부_20260710.md,explicit,10
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,yes,reports/W_E5_C001_S1완성판_요인.md,explicit,11
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_405_rescore.csv,yes,tables/e5_c001_s1_full_405_rescore.csv,explicit,12
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_405_rescore_building.csv,yes,tables/e5_c001_s1_full_405_rescore_building.csv,explicit,13
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_405_rescore_issues.csv,yes,tables/e5_c001_s1_full_405_rescore_issues.csv,explicit,14
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_building_8way.csv,yes,tables/e5_c001_s1_full_building_8way.csv,explicit,15
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_coverage.csv,yes,tables/e5_c001_s1_full_coverage.csv,explicit,16
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_depth_source.csv,yes,tables/e5_c001_s1_full_depth_source.csv,explicit,17
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_factor_cells.csv,yes,tables/e5_c001_s1_full_factor_cells.csv,explicit,18
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_filter_contrib.csv,yes,tables/e5_c001_s1_full_filter_contrib.csv,explicit,19
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_grad_share.csv,yes,tables/e5_c001_s1_full_grad_share.csv,explicit,20
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_inventory.csv,yes,tables/e5_c001_s1_full_inventory.csv,explicit,21
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_issues.csv,yes,tables/e5_c001_s1_full_issues.csv,explicit,22
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_normal_precheck.csv,yes,tables/e5_c001_s1_full_normal_precheck.csv,explicit,23
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_normal_precheck_issues.csv,yes,tables/e5_c001_s1_full_normal_precheck_issues.csv,explicit,24
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_normal_precheck_runtime.csv,yes,tables/e5_c001_s1_full_normal_precheck_runtime.csv,explicit,25
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_pipeline_strips.csv,yes,tables/e5_c001_s1_full_pipeline_strips.csv,explicit,26
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_pipeline_strips_issues.csv,yes,tables/e5_c001_s1_full_pipeline_strips_issues.csv,explicit,27
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_readout_inventory.csv,yes,tables/e5_c001_s1_full_readout_inventory.csv,explicit,28
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_readout_issues.csv,yes,tables/e5_c001_s1_full_readout_issues.csv,explicit,29
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_representative_buildings.csv,yes,tables/e5_c001_s1_full_representative_buildings.csv,explicit,30
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_sheet_identity.csv,yes,tables/e5_c001_s1_full_sheet_identity.csv,explicit,31
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_summary.csv,yes,tables/e5_c001_s1_full_summary.csv,explicit,32
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,yes,tables/e5_c001_s1_full_timeline_roofcrop.csv,explicit,33
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_tradeoff.csv,yes,tables/e5_c001_s1_full_tradeoff.csv,explicit,34
docs/experiments/joint-optimization/e5_c001_s1_full/README.md,references,docs/research/repository/migrations/E5_C001_PATHS.csv,yes,../../../research/repository/migrations/E5_C001_PATHS.csv,explicit,38
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,docs/W_E5_C001_S1완성판_중간검수_선행A·게이트B0_20260709.md,no,docs/W_E5_C001_S1완성판_중간검수_선행A·게이트B0_20260709.md,text,3
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,docs/e5_c001_s1_full_*.csv,no,docs/e5_c001_s1_full_*.csv,text,4
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,yes,docs/W_E5_C001_S1완성판_요인.md,text+historical_source_path+path_migration,3
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,docs/figs/e5_c001_s1_full_factor,yes,docs/figs/e5_c001_s1_full_factor/,text,4
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,docs/issues.md(07-09,no,docs/issues.md(07-09,text,110
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,docs/issues.md에,no,docs/issues.md에,text,110
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,docs/원격프롬프트_③b_S1완성판_3셀요인·선행묶음_20260709.md,no,docs/원격프롬프트_③b_S1완성판_3셀요인·선행묶음_20260709.md,text,3
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,mentions_path,phases/p2-gsjso/docs/unattended_issues_legacy.md,yes,docs/issues.md,text+historical_source_path+path_migration,32
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_405_rescore.csv,yes,docs/e5_c001_s1_full_405_rescore.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_depth_source.csv,yes,docs/e5_c001_s1_full_depth_source.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_factor_cells.csv,yes,docs/e5_c001_s1_full_factor_cells.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_grad_share.csv,yes,docs/e5_c001_s1_full_grad_share.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_normal_precheck.csv,yes,docs/e5_c001_s1_full_normal_precheck.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_pipeline_strips.csv,yes,docs/e5_c001_s1_full_pipeline_strips.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_sheet_identity.csv,yes,docs/e5_c001_s1_full_sheet_identity.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,yes,docs/e5_c001_s1_full_timeline_roofcrop.csv,text+historical_source_path+path_migration,130
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/figs/e5_c001_s1_full_factor,yes,docs/figs/e5_c001_s1_full_factor/,text,131
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/figs/e5_c001_s1_full_factor/factor_cell_summary.png,yes,docs/figs/e5_c001_s1_full_factor/factor_cell_summary.png,text,21
docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_요인.md,mentions_path,docs/figs/e5_c001_s1_full_factor/pipeline_strips,yes,docs/figs/e5_c001_s1_full_factor/pipeline_strips/,text,114
