path,scope,phase,family_id,lineage_key,artifact_kind,document_type,extension,bytes,git_state,proposed_storage_class,version,date,proposed_status,status_source,canonical_for,status_note,run_ids,inbound_reference_count,outbound_reference_count,broken_markdown_reference_count,git_first_commit,git_last_commit,scan_truncated
docs/experiments/footprint_conditioned_readout/reports/FC_S3_mutual_loss_alignment_g2_target_definition/phase7_g2_readiness/FC_S3_FINAL_DECISION.md,docs,repo,footprint_conditioned_readout,fc_s3_final_decision,document,document,.md,1913,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/reports/FC_S3_mutual_loss_alignment_g2_target_definition/phase7_g2_readiness/g2_4way_pilot_plan.md,docs,repo,footprint_conditioned_readout,g2_4way_pilot_plan,document,document,.md,1269,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/reports/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/REPORT.md,docs,repo,footprint_conditioned_readout,report,document,report,.md,9904,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,2,0,,,no
docs/experiments/footprint_conditioned_readout/reports/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/viewer/stage3_qa.html,docs,repo,footprint_conditioned_readout,stage3_qa,other,other,.html,29002,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase0_inventory/target_buildings.csv,docs,repo,footprint_conditioned_readout,target_buildings,table,evidence_table,.csv,649,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase1_evidence/evidence_summary.csv,docs,repo,footprint_conditioned_readout,evidence_summary,table,report,.csv,4863,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase3_surface_eval/surface_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,surface_metrics_by_bid,table,evidence_table,.csv,5255,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase3_surface_eval/surface_metrics_summary.csv,docs,repo,footprint_conditioned_readout,surface_metrics_summary,table,report,.csv,798,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase4_geometry_topology/geometry_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,geometry_metrics_by_bid,table,evidence_table,.csv,5874,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase4_geometry_topology/summary_metrics.csv,docs,repo,footprint_conditioned_readout,summary_metrics,table,report,.csv,704,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase4_geometry_topology/topology_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,topology_metrics_by_bid,table,evidence_table,.csv,2032,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase5_comparison/baseline_vs_mutual.csv,docs,repo,footprint_conditioned_readout,baseline_vs_mutual,table,evidence_table,.csv,23578,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase5_comparison/evidence_to_model_transfer.csv,docs,repo,footprint_conditioned_readout,evidence_to_model_transfer,table,evidence_table,.csv,1013,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase6_baseline_comparison/conventional_baseline_metrics.csv,docs,repo,footprint_conditioned_readout,conventional_baseline_metrics,table,evidence_table,.csv,2499,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase6_baseline_comparison/ours_vs_baseline.csv,docs,repo,footprint_conditioned_readout,ours_vs_baseline,table,evidence_table,.csv,2521,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S1_semantic_surface_readout/phase7_g2_feasibility/g2_group_metrics.csv,docs,repo,footprint_conditioned_readout,g2_group_metrics,table,evidence_table,.csv,2247,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseA_e1_recovery/e1_candidate_artifacts.csv,docs,repo,footprint_conditioned_readout,e1_candidate_artifacts,table,evidence_table,.csv,40414,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,87,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseA_e1_recovery/e1_evidence_summary.csv,docs,repo,footprint_conditioned_readout,e1_evidence_summary,table,report,.csv,977,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseA_e1_recovery/e1_sanity_by_bid.csv,docs,repo,footprint_conditioned_readout,e1_sanity_by_bid,table,evidence_table,.csv,4797,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseA_e1_recovery/e1_stage3_matrix_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,e1_stage3_matrix_metrics_by_bid,table,evidence_table,.csv,27042,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,60,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseA_e1_recovery/e1_vs_e2_evidence_summary.csv,docs,repo,footprint_conditioned_readout,e1_vs_e2_evidence_summary,table,report,.csv,4953,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseA_e1_recovery/render_regeneration/phase1_render_export/baseline_rendered_sample_bank_views.csv,docs,repo,footprint_conditioned_readout,baseline_rendered_sample_bank_views,table,evidence_table,.csv,5345,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseA_e1_recovery/rendered_baseline_vs_mutual_pre_v1c.csv,docs,repo,footprint_conditioned_readout,rendered_baseline_vs_mutual_pre_v1c,table,evidence_table,.csv,7733,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseB_diagnostics_by_case.csv,docs,repo,footprint_conditioned_readout,phaseb_diagnostics_by_case,table,evidence_table,.csv,20607,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,32,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseC_stage3_v1c_ablation/patch_ablation_deltas_by_bid.csv,docs,repo,footprint_conditioned_readout,patch_ablation_deltas_by_bid,table,evidence_table,.csv,78589,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseC_stage3_v1c_ablation/patch_ablation_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,patch_ablation_metrics_by_bid,table,evidence_table,.csv,141588,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,120,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S2_baseline_rendered_recovery_stage3_v1c/phaseC_stage3_v1c_ablation/patch_ablation_summary.csv,docs,repo,footprint_conditioned_readout,patch_ablation_summary,table,report,.csv,1207,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase1_full_e1_e2_comparison/e1_e2_paired_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,e1_e2_paired_metrics_by_bid,table,evidence_table,.csv,9048,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase1_full_e1_e2_comparison/e1_e2_split_summary.csv,docs,repo,footprint_conditioned_readout,e1_e2_split_summary,table,report,.csv,10822,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase1_full_e1_e2_comparison/e1_e2_win_loss_by_metric.csv,docs,repo,footprint_conditioned_readout,e1_e2_win_loss_by_metric,table,evidence_table,.csv,642,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase2_mutual_loss_audit/gradient_norms_by_class.csv,docs,repo,footprint_conditioned_readout,gradient_norms_by_class,table,evidence_table,.csv,125,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase2_mutual_loss_audit/gradient_norms_by_loss.csv,docs,repo,footprint_conditioned_readout,gradient_norms_by_loss,table,evidence_table,.csv,98,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase2_mutual_loss_audit/loss_to_metric_alignment_by_bid.csv,docs,repo,footprint_conditioned_readout,loss_to_metric_alignment_by_bid,table,evidence_table,.csv,2498,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase2_mutual_loss_audit/mutual_loss_components_by_class.csv,docs,repo,footprint_conditioned_readout,mutual_loss_components_by_class,table,evidence_table,.csv,1001,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase3_evidence_distribution/e1_e2_classwise_evidence_stats.csv,docs,repo,footprint_conditioned_readout,e1_e2_classwise_evidence_stats,table,evidence_table,.csv,21635,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase3_evidence_distribution/ground_y_distribution_by_bid.csv,docs,repo,footprint_conditioned_readout,ground_y_distribution_by_bid,table,evidence_table,.csv,9258,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase3_evidence_distribution/roof_evidence_distribution_by_bid.csv,docs,repo,footprint_conditioned_readout,roof_evidence_distribution_by_bid,table,evidence_table,.csv,8683,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase3_evidence_distribution/support_rejection_distribution_by_bid.csv,docs,repo,footprint_conditioned_readout,support_rejection_distribution_by_bid,table,evidence_table,.csv,11217,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase4_field_replacement/field_replacement_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,field_replacement_metrics_by_bid,table,evidence_table,.csv,57699,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,182,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase5_footprint_sensitivity/footprint_buffer_sweep_metrics.csv,docs,repo,footprint_conditioned_readout,footprint_buffer_sweep_metrics,table,evidence_table,.csv,43548,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,120,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase5_footprint_sensitivity/footprint_sensitivity_by_split.csv,docs,repo,footprint_conditioned_readout,footprint_sensitivity_by_split,table,evidence_table,.csv,11282,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase6_mutual_ablation/mutual_ablation_config_table.csv,docs,repo,footprint_conditioned_readout,mutual_ablation_config_table,table,evidence_table,.csv,1147,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase6_mutual_ablation/mutual_ablation_evidence_summary.csv,docs,repo,footprint_conditioned_readout,mutual_ablation_evidence_summary,table,report,.csv,1069,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase6_mutual_ablation/mutual_ablation_stage3_metrics.csv,docs,repo,footprint_conditioned_readout,mutual_ablation_stage3_metrics,table,evidence_table,.csv,515,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/FC_S3_mutual_loss_alignment_g2_target_definition/phase7_g2_readiness/g2_target_selection.csv,docs,repo,footprint_conditioned_readout,g2_target_selection,table,evidence_table,.csv,1053,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/stage3_v1_patch_summary.csv,docs,repo,footprint_conditioned_readout,stage3_patch_summary,table,report,.csv,11564,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,50,0,,,no
docs/experiments/footprint_conditioned_readout/tables/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase3_matrix/algorithm_effect_by_bid.csv,docs,repo,footprint_conditioned_readout,algorithm_effect_by_bid,table,evidence_table,.csv,86924,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase3_matrix/evaluator_effect_by_bid.csv,docs,repo,footprint_conditioned_readout,evaluator_effect_by_bid,table,evidence_table,.csv,92201,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase3_matrix/final_effect_by_bid.csv,docs,repo,footprint_conditioned_readout,final_effect_by_bid,table,evidence_table,.csv,92391,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/footprint_conditioned_readout/tables/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase3_matrix/matrix_metrics_by_bid.csv,docs,repo,footprint_conditioned_readout,matrix_metrics_by_bid,table,evidence_table,.csv,104694,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,202,0,,,no
docs/experiments/footprint_conditioned_readout/tables/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase3_matrix/matrix_summary_by_source.csv,docs,repo,footprint_conditioned_readout,matrix_summary_by_source,table,report,.csv,4872,indexed_not_in_head,A,v1,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/fusion_w1/README.md,docs,repo,fusion_w1,readme,document,guide,.md,346,worktree_modified,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,1,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/fusion_w1/reports/W_관문A진단_20260725.md,docs,repo,fusion_w1,관문a진단,document,report,.md,14706,tracked,A,,20260725,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,20260724_fusion_w1,1,20,10,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/gsjso_loss_audit/README.md,docs,repo,gsjso_loss_audit,readme,document,guide,.md,315,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,2,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/gsjso_loss_audit/reports/GSJSO_loss_audit.md,docs,repo,gsjso_loss_audit,gsjso_loss_audit,document,document,.md,25176,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,3,7,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/lowtex_v5/README.md,docs,repo,lowtex_v5,readme,document,guide,.md,369,tracked,A,v5,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,2,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/lowtex_v5/tables/lowtex_v5.csv,docs,repo,lowtex_v5,lowtex,table,evidence_table,.csv,22879,tracked,A,v5,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,5,0,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/lowtex_v5/tables/lowtex_v5_anchor_check.csv,docs,repo,lowtex_v5,lowtex_anchor_check,table,evidence_table,.csv,1273,tracked,A,v5,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,0,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/p0_completeness/README.md,docs,repo,p0_completeness,readme,document,guide,.md,965,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,6,0,3fba2eaf9dd34b275101d550f58413ce6a687aed,3fba2eaf9dd34b275101d550f58413ce6a687aed,no
docs/experiments/p0_completeness/reports/p0_assembly_failure_cause.md,docs,repo,p0_completeness,p0_assembly_failure_cause,document,document,.md,5053,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,4,3,0,3fba2eaf9dd34b275101d550f58413ce6a687aed,3fba2eaf9dd34b275101d550f58413ce6a687aed,no
docs/experiments/p0_completeness/reports/p0_completeness_reverification.md,docs,repo,p0_completeness,p0_completeness_reverification,document,document,.md,5331,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,4,4,0,3fba2eaf9dd34b275101d550f58413ce6a687aed,3fba2eaf9dd34b275101d550f58413ce6a687aed,no
docs/experiments/p2_makeorbreak/README.md,docs,repo,p2_makeorbreak,readme,document,guide,.md,321,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,2,0,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/p2_makeorbreak/reports/P2_makeorbreak_clean.md,docs,repo,p2_makeorbreak,p2_makeorbreak_clean,document,document,.md,13234,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,3,38,1,388819155cc65983dc6de1c6f49fab99a529f3a1,388819155cc65983dc6de1c6f49fab99a529f3a1,no
docs/experiments/p2_mob_past_results.md,docs,repo,p2_mob_past_results,p2_mob_past_results,document,document,.md,21440,tracked,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,2,30,0,3af7babca84461f1c28a495e74922e0351f76844,3af7babca84461f1c28a495e74922e0351f76844,no
docs/experiments/phase1_ablation/metrics/figures/domain_metrics.json,docs,repo,phase1_ablation,domain_metrics,structured_record,structured_record,.json,1050,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/metrics/figures/geometry_metrics.json,docs,repo,phase1_ablation,geometry_metrics,structured_record,structured_record,.json,1081,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/metrics/figures/rendering_metrics.json,docs,repo,phase1_ablation,rendering_metrics,structured_record,structured_record,.json,236,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/metrics/figures/semantic_metrics.json,docs,repo,phase1_ablation,semantic_metrics,structured_record,structured_record,.json,974,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/metrics/figures/structure_mutual_vs_base/structure_stats.json,docs,repo,phase1_ablation,structure_stats,structured_record,structured_record,.json,838,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/metrics/figures/structure_stats_step13_vs_step16.json,docs,repo,phase1_ablation,structure_stats_step13_vs_step16,structured_record,structured_record,.json,838,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/metrics/figures/wall_thickness.json,docs,repo,phase1_ablation,wall_thickness,structured_record,structured_record,.json,2562,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/reports/REPORT.md,docs,repo,phase1_ablation,report,document,report,.md,18362,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,17,9,,,no
docs/experiments/phase1_ablation/reports/notes/figures/phase1_visual_check/README.txt,docs,repo,phase1_ablation,readme,document,document,.txt,282,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/reports/notes/figures/phase1_visual_check_maxdiff/README.txt,docs,repo,phase1_ablation,readme,document,document,.txt,282,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/reports/notes/figures/render_compare_4way/README.txt,docs,repo,phase1_ablation,readme,document,document,.txt,90,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_ablation/reports/notes/figures/semantic_compare_4way/README.txt,docs,repo,phase1_ablation,readme,document,document,.txt,156,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_analysis/metrics/g1_vs_g2_summary.json,docs,repo,phase1_analysis,g1_vs_g2_summary,structured_record,report,.json,3283,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,4,0,,,no
docs/experiments/phase1_depth_normal/metrics/figures/geometry_metrics.json,docs,repo,phase1_depth_normal,geometry_metrics,structured_record,structured_record,.json,1106,indexed_not_in_head,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,,,no
docs/experiments/phase1_depth_normal/metrics/figures/rendering_metrics.json,docs,repo,phase1_depth_normal,rendering_metrics,structured_record,structured_record,.json,235,indexed_not_in_head,A,,,supporting,default_inventory,,No explicit canonical or lifecycle marker was found.,,1,0,0,,,no
docs/experiments/phase1_depth_normal/reports/REPORT.md,docs,repo,phase1_depth_normal,report,document,report,.md,7276,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,7,7,,,no
docs/experiments/phase1_mutual/metrics/figures/geometry_metrics.json,docs,repo,phase1_mutual,geometry_metrics,structured_record,structured_record,.json,1105,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
docs/experiments/phase1_mutual/metrics/figures/mutual_effect.json,docs,repo,phase1_mutual,mutual_effect,structured_record,structured_record,.json,968,indexed_not_in_head,A,,,orphan_candidate,no_parsed_inbound_reference,,No parsed inbound path reference was found; human review required.,,0,0,0,,,no
