schema_version,row_type,source_id,source_role,condition_id,seed,building_id,selection_rank,is_core10,is_small_lt50m2,observation_stratum,size_area_stratum,metric_available,provenance_validated,full_state_manifest_path,full_state_manifest_sha256,training_config_path,training_config_sha256,pilot_arm,segmentation_source,max_iter,last_completed_steps,process_completed_steps,process_completed,learning_runs_started,latest_full_checkpoint_path,latest_full_checkpoint_sha256,latest_full_checkpoint_steps,eligible_20k_full_state,partial,guard_status,guard_reason,input_kind,input_path,input_sha256,cityjson_path,cityjson_sha256,roofer_invocation_count,roofer_marker_path,roofer_marker_sha256,roofer_image,roofer_parameters,score_marker_path,score_invocation_count,val3dity_report,val3dity_report_sha256,val3dity_version,val3dity_version_output,val3dity_exit_code,rf_success,rf_pointcloud_unusable,rf_extrusion_mode,lod1_fallback,geometry_has_lod22,has_lod22,val3dity_valid,roof_face_count_model,roof_face_count_ref,face_count_ratio,face_count_ratio_abs_error,roof_rms_m,rms_le_0p3,rms_le_1p0,roof_hausdorff_m,roof_distance_samples,roof_completeness,completeness_ge_0p8,completeness_ge_0p9,completeness_ge_0p95,dense_has_lod22,dense_val3dity_valid,dense_face_count_ratio,dense_face_count_ratio_abs_error,dense_roof_rms_m,dense_roof_hausdorff_m,dense_roof_completeness,delta_has_lod22,delta_val3dity_valid,delta_face_count_ratio_abs_error,delta_roof_rms_m,delta_roof_hausdorff_m,delta_roof_completeness,rms_lt_dense,als_roof_rms_m,rms_gap_to_als_m,als_gap_closed_fraction,crs,score_time_z_shift_m,reference_role
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907195,8,true,false,low,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,false,1,2,0.500000000,0.500000000,54.666620895,false,false,67.636860350,711,0.999974568,true,true,true,true,true,1.000000000,0.000000000,0.269773262,0.570649324,0.082079788,0,-1,0.500000000,54.396847633,67.066211026,0.917894780,false,0.251183004,54.415437891,-2926.094281885,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907196,9,false,false,high,high,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,true,8,4,2.000000000,1.000000000,46.082020889,false,false,47.649002733,1104,0.644790146,false,false,false,true,true,1.750000000,0.750000000,0.750791909,13.206432923,0.970367339,0,0,0.250000000,45.331228980,34.442569810,-0.325577193,false,3.037625832,43.044395057,19.822702700,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907198,10,true,false,mid,high,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,false,false,true,0,4,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,0.250000000,0.750000000,2.127468875,2.595384354,0.014397369,-1,0,0.250000000,,,-0.014397369,,0.185857192,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907201,11,false,false,mid,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,true,3,3,1.000000000,0.000000000,46.019094141,false,false,47.513725973,336,0.440052732,false,false,false,true,true,1.666666667,0.666666667,0.222669187,1.243663233,0.963732199,0,0,-0.666666667,45.796424954,46.270062740,-0.523679467,false,1.039601420,44.979492721,56.059025589,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907202,12,true,false,mid,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,true,skip,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,1.500000000,0.500000000,0.563657590,3.486506786,0.994591924,-1,0,0.500000000,,,-0.994591924,,1.014340763,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907204,13,false,false,low,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,true,5,2,2.500000000,1.500000000,46.065325528,false,false,47.805867413,692,0.772295698,false,false,false,true,true,4.000000000,3.000000000,0.594419284,2.613603436,0.940879699,0,0,-1.500000000,45.470906244,45.192263977,-0.168584001,false,2.954350752,43.110974776,19.267892674,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907205,14,false,false,mid,low,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,true,skip,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,0.500000000,0.500000000,0.141182637,0.377169246,0.999862081,-1,0,0.500000000,,,-0.999862081,,1.391123920,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4907206,15,false,false,mid,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,true,3,2,1.500000000,0.500000000,46.240486130,false,false,54.080333393,698,0.866457390,true,false,false,true,true,1.000000000,0.000000000,0.243423103,0.344123219,0.999902274,0,0,0.500000000,45.997063027,53.736210174,-0.133444884,false,0.214563654,46.025922476,-1593.830257357,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4908168,16,true,true,high,low,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,true,skip,false,false,false,true,0,1,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,1.000000000,0.000000000,0.178913202,0.442979418,0.999879645,-1,0,1.000000000,,,-0.999879645,,0.097484721,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_4908178,17,true,false,low,low,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,true,skip,false,false,false,true,0,2,0.000000000,1.000000000,,,,,0,0.000000000,false,false,false,true,true,0.500000000,0.500000000,0.624888129,1.520071182,0.999921002,-1,0,0.500000000,,,-0.999921002,,0.997029397,,,EPSG:25832,0.000000000,LoD2 scoring only
jointbuildgs.pilot_1wave.scoring.v1,building_score,03_seed1001,honest,03,1001,DEBY_LOD2_60098,18,true,false,mid,mid,true,true,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/full_state_manifest.json,165866d6543ae215cd02b7cd99d10e8bad411b5a93e56fbbb818b80daaf0c91c,phases/p2-gsjso/runs/20260721_pilot_1wave/training/resolved_configs/03_seed1001.yaml,8ea828b9fee226e6d4f67bf6f821c85412c9b5f9e14ea39dfaacd730fad0c49d,03_plane_soft,none_segmentation_free_geometry,20000,20000,20000,true,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/runs/03/seed_1001/ckpt/step_020000.pt,c1c8d1bbc81d96b2c58a5b4805db510f93c04abcfc7c8173c2e3c643acc80dd1,20000,true,false,not_triggered,,pointcloud,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/classify/attempt_001/scene_classified.las,fac53a89c71c614f0e9464019aeb11fb0d9c48ee496976f85b574f5ad0fe4b5e,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/assembled.city.json,14c6d4f6429cf47e76377e783192d8c255aaf7bc4e6a9b51a4221454018d5527,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/prepare/attempt_001/runtime/roofer_invocation.json,4c73aecfd4ba831180496193bf65de4318ba1c33be5d65eb51f168caf514831a,3dgi/roofer@sha256:dd2c415aaee337502bde0dc1426dfa9c9f88e648f9d2f6340110c49932c251d2,--id-attribute building_id --jobs 3 --srs EPSG:25832 --bld-class 6 --grnd-class 2 --lod22,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/score_invocation.json,1,phases/p2-gsjso/runs/20260721_pilot_1wave/training/postprocess/attempts/03_seed1001/score/attempt_001/scores.val3dity.json,6c642f319b6843874597b893f15a5ebf14a37b1b097fc5d52d34900cf22479ff,2.6.0,val3dity  version: 2.6.0,0,true,false,standard,false,true,true,false,1,2,0.500000000,0.500000000,55.546366802,false,false,73.486763353,784,0.999933359,true,true,true,true,true,1.500000000,0.500000000,2.991955569,9.730518924,0.999898969,0,-1,0.000000000,52.554411233,63.756244429,0.000034390,false,2.817517121,52.728849681,-301.277681817,EPSG:25832,0.000000000,LoD2 scoring only
